id,clave,anio,decada,titulo_esp,titulo_ing,resumen_esp,resumen_ing,status,historico,publicar,idiomas,tema,num_autores,url_pdf_ing,url_resumen_esp,fecha_publicacion,fecha_creacion,fecha_modificacion,tiene_pdf_ing,tiene_resumen_esp
194,2014-06,2014,2010,"""Los exportadores durante el colapso del comercio: La (sorpresiva) resistencia de los exportadores chicos""",Exporters During the Trade Collapse: The (Surprising) Resiliency of the Small Exporter,"¿Cómo les fue a los exportadores chicos en relación a los grandes exportadores durante la crisis de 2008-2009? Examinando el desempeño de los exportadores mexicanos se revela que la crisis no causó que los exportadores pequeños fueran más propensos a salir del mercado, crecer menos, o expandir menos sus líneas de productos en relación a los grandes exportadores. Los modelos básicos de comercio predecirían lo contrario. Sin embargo estos modelos son consistentes con los datos antes de la crisis: dentro de una industria, (i) la tasa de salida decrece con el tamaño, (ii) condicional en sobrevivir, el crecimiento en las exportaciones decrece con el tamaño, (iii) la expansión de la línea de productos incrementa con el tamaño.","How did small exporters fare relative to large exporters during the 2008-09 crisis? Examining the performance of Mexican exporters reveals that the crisis did not make smaller exporters more likely to exit, grow less, or expand less their product line relative to larger exporters. Workhorse models of trade would predict the opposite. The same models, however, are consistent with the data before the crisis: within industry, (i) firm exit rate is decreasing in size; (ii) conditional on survival, export growth is decreasing in size; (iii) product line expansion is increasing in size.",Publicado,True,True,Inglés,Economía Internacional,3,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{B6496087-5364-06B8-0A55-0F664047422D}.pdf,,2014-03-28T00:00:00,2022-10-03T10:16:05.387,2022-10-03T10:16:05.387,True,False
195,2014-05,2014,2010,Identificación del efecto de pares a través de redes sociales: Evidencia para escuelas uruguayas,Peer Effects Identified Through Social Networks: Evidence from Uruguayan Schools,"Este artículo representa la primera aplicación de una novedosa estrategia para estimar efectos de pares en la educación en un país en desarrollo. Al explotar una base de datos única con información acerca de las redes sociales en escuelas uruguayas, se provee evidencia del efecto de pares en pruebas estandarizadas. El método de identificación permite resolver el problema de la reflexión a través de variables instrumentales que emergen naturalmente de la estructura de redes. Los efectos correlacionados están controlados por medio de efectos fijos a nivel salón de clase. Encuentro efectos endógenos significativos en los puntajes de lectura y matemáticas (y evidencia mixta para ciencias): un incremento de una desviación estándar en el puntaje de los pares aumenta el puntaje propio en 40 por ciento de una desviación estándar. Los ejercicios de simulación ilustran como, en un contexto de segregación residencial en el que los estudiantes son asignados a escuelas públicas en función del barrio de residencia, los efectos de pares pueden amplificar las desigualdades educativas.","This paper represents the first application of a novel strategy to estimate peer effects in education in a developing country. It provides evidence on peer effects in standardized tests by exploiting a unique data set on social networks in Uruguayan primary schools. The identification method enables one to solve the reflection problem via instrumental variables that emerge naturally from the network structure. Correlated effects are controlled for via classroom fixed effects. I find significant endogenous effects in reading, math scores (and mixed evidence on science): a one-standard deviation increase in peers' scores increases own scores by about 40 percent of a standard deviation. Simulation exercises show that, in a context of socioeconomic segregation in which students are assigned to public schools according to their neighborhood of residence, peer effects may amplify educational inequalities.",Publicado,True,True,Inglés,Economía Laboral,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{221B913F-CB7A-945B-D5E8-47B3C30687ED}.pdf,,2014-02-20T00:00:00,2022-10-03T10:16:05.483,2022-10-03T10:16:05.483,True,False
196,2014-04,2014,2010,Inferencia predictiva sobre poblaciones finitas segmentadas en dominios planeados y no planeados,Predictive Inference on Finite Populations Segmented in Planned and Unplanned Domains,"En este trabajo, desarrollamos un nuevo método basado en modelos para hacer inferencia sobre totales y promedios de poblaciones finitas segmentadas en dominios planeados o estratos. Dentro de cada estrato, descomponemos el total como la suma de sus partes muestreadas y no muestreadas, haciendo inferencia sobre las partes no muestreadas usando métodos bayesianos no paramétricos. Adicionalmente, extendemos este método para hacer inferencia sobre totales de dominios no planeados modelando simultáneamente, dentro de cada estrato, la incertidumbre subyacente a la composición de la población y los totales entre los dominios no planeados. Hacer inferencia sobre promedios poblacionales es directo en ambos casos. Para ilustrar estos métodos, desarrollamos un ejercicio de simulación y evaluamos la incertidumbre en torno a la brecha salarial de género en México.","In this paper, we develop a new model-based method to inference on totals and averages of nite populations segmented in planned domains or strata. Within each stratum, we decompose the total as the sum of its sampled and unsampled parts, making inference on the unsampled part using Bayesian nonparametric methods. Additionally, we extend this method to make inference on totals of unplanned domains simultaneously modelling, within each stratum, the underlying uncertainty about the composition of the population and the totals across unplanned domains. Making inference on population averages is straightforward in both frameworks. To illustrate these methods, we develop a simulation exercise and evaluate the uncertainty surrounding the gender wage gap in Mexico.",Publicado,True,True,Inglés,Econometría y Estadística,3,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{A75ED2FE-EE73-1BBC-7132-0EB14EA91D3D}.pdf,,2014-02-20T00:00:00,2022-10-03T10:16:05.583,2022-10-03T10:16:05.583,True,False
197,2014-03,2014,2010,Pidiendo prestado en la tarjeta de crédito equivocada: Evidencia de México,Borrowing on the Wrong Credit Card: Evidence from Mexico,"Estudiamos cómo los consumidores distribuyen su deuda entre las tarjetas de crédito que ya tienen usando datos nuevos de actividad en tarjetas de crédito para una muestra representativa de consumidores con dos tarjetas homogéneas en México. Encontramos que los precios relativos son un predictor muy débil de la distribución de deuda, compras y pagos. En promedio los consumidores pagan 31% por encima de su costo mínimo de financiamiento. La evidencia sobre la elasticidad cruzada entre tarjetas con respecto a las tasas de interés y los límites de crédito muestra nula sustitución en el margen de precio. Nuestros resultados ofrecen evidencia en contra de la hipótesis de minimización de costos y apoyan explicaciones basadas en economía del comportamiento.","We study how consumers allocate debt across credit cards they already hold using new data on credit card activity for a representative sample of consumers with two homogeneous cards in Mexico. We find that relative prices are a very weak predictor of the allocation of debt, purchases, and payments. On average, consumers pay 31% above their minimum financing cost. Evidence on cross-card debt elasticities with respect to interest rates and credit limits show no substitution in the price margin. Our findings offer evidence against the cost-minimizing hypothesis and provide support to behavioral explanations.",Publicado,True,True,Inglés,Finanzas,3,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{BEF704C7-AF59-8F01-CAE2-917BAC598789}.pdf,,2014-02-20T00:00:00,2022-10-03T10:16:05.68,2022-10-03T10:16:05.68,True,False
198,2014-02,2014,2010,Consumo de bienes durables bajo ambigüedad,Consumption of Durable Goods under Ambiguity,"El objetivo de este documento es analizar el efecto que tiene la ambigüedad sobre el precios de reserva de un comprador y sobre el valor de la opción de adquirir un bien durable con una opción de reventa implícita (embedded). El agente se supone neutral al riesgo y adverso a la ambigüedad. El problema es formulado como un problema de suspensión óptima con múltiples distribuciones previas en tiempo continuo con un horizonte infinito. La incertidumbre proviene de los precios futuros, la cual está resumida en una variable de estado que sigue un movimiento browniano. Las preferencias poseen una representación de utilidad con múltiples distribuciones previas donde el conjunto de distribuciones consiste en una familia de movimientos brownianos con tendencias no observables y varianza común. Mostramos que la dirección del cambio en el precio de reserva del comprador depende de la parametrización del modelo y que el valor de la opción implícita es decreciente en el nivel percibido de ambigüedad.","The focus of this paper is to analyze the effect that ambiguity will have on the buyer's reservation price and the value of the option to purchase the durable good with an embedded option to resell it. The agent is assumed to be risk neutral and ambiguity averse. The problem is formulated as an optimal stopping problem with multiple priors in continuous time with infinite horizon. Uncertainty comes from prices, which is summarized in a state variable that follows a Brownian motion. Preferences have a multiple-prior utility representation where the set of priors consist of a family of Brownian motions with unknown drift and common variance. We show that the direction of the change in the buyer's reservation price depends on the parametrization of the model and that the value of the embedded option is decreasing in the perceived level of ambiguity.",Publicado,True,True,Inglés,Otros,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{10F0C59A-2CB9-F8FF-9633-21A6F22D83D8}.pdf,,2014-01-31T00:00:00,2022-10-03T10:16:05.777,2022-10-03T10:16:05.777,True,False
199,2014-01,2014,2010,Investigando la cota inferior de cero en la tasa de interés nominal bajo inestabilidad financiera,Investigating the Zero Lower Bound on the Nominal Interest Rate Under Financial Instability,"Este artículo investiga los efectos de tres choques financieros en la economía: un choque a las ganancias de capital, un choque de incertidumbre o riesgo, y un choque a la prima crediticia. Argumentamos que sólo éste último puede empujar la tasa de interés nominal hacia su cota inferior de cero. Además, un choque recesivo a las ganancias de capital o a la prima crediticia genera una respuesta positiva en los préstamos, lo cual es contra intuitivo durante una recesión económica. Por último, encontramos que existe un periodo de compromiso óptimo para que el banco central mantenga la tasa nominal de interés igual a cero (guía futura) durante una turbulencia financiera. Más allá de éste periodo óptimo, la volatilidad de la inflación y del producto aumentan rápida y bruscamente. Por lo tanto, una guía futura excesiva puede desestabilizar la economía.","This paper studies the effects of three financial shocks in the economy: a net-worth shock, an uncertainty or risk shock, and a credit-spread shock. We argue that only the latter can push the nominal interest rate against its zero lower bound. Further, a recessionary shock to the net worth or the credit spread generates a positive response for loans, which is counter-intuitive during an economic downturn. Finally, we find that there is an optimal commitment period for the central bank to keep the nominal interest rate equal to zero (forward guidance) after a financial turmoil. Beyond that optimal period, the volatility of inflation and output rise quick and sharply. Thus, an excessive forward guidance policy may destabilize the economy.",Publicado,True,True,Inglés,Macroeconomía: Economía Monetaria,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{D9A9C28F-3CFE-EF36-411F-F2885FB62EFA}.pdf,,2014-01-31T00:00:00,2022-10-03T10:16:05.877,2022-10-03T10:16:05.877,True,False
200,2013-24,2013,2010,Educación empresarial y desarrollo: Evidencia de un experimento de campo en la zona rural de México,Business Literacy and Development: Evidence from a Randomized Controlled Trial in Rural Mexico,"Este artículo estudia si el bajo desempeño de muchas micro-empresas puede ser explicado por la deficiencia en habilidades básicas para manejar negocios. De manera aleatoria se ofreció un programa gratis de educación básica sobre negocios para microempresarias con una duración total de 48 horas, en zonas rurales de México. Las empresarias tratadas obtuvieron mayores utilidades, tuvieron mayores ingresos, atendieron a un mayor número de clientes, fueron más propensas a utilizar una técnica contable formal y a registrarse con instituciones gubernamentales. Se encontraron efectos indirectos del tratamiento económicamente significativos sobre las empresarias aleatorizadas fuera del programa, pero que vivían en comunidades tratadas. Se presenta un modelo sencillo que permite interpretar los resultados y consistente con sus predicciones, se encontró que las empresarias con los beneficios más bajos medidos durante la línea basal tienen mayor probabilidad de cerrar su negocio post-tratamiento, y los impactos positivos del tratamiento son crecientes respecto a la calidad empresarial.","This paper explores whether the poor performance of many micro-enterprises can be explained by a lack of basic business skills. We randomized the offer of a free, 48-hour business skills course to female entrepreneurs in rural Mexico. We find that those assigned to treatment earn higher profits, have larger revenues, serve a greater number of clients, are more likely to use formal accounting techniques, and more likely to be registered with the government. Economically significant indirect treatment effects on those entrepreneurs randomized out of the program, yet living in treatment villages are observed. We present a simple model that helps interpret our results, and consistent with the theoretical predictions, we find that entrepreneurs with lower baseline profits are the most likely to quit their business post-treatment, and that the positive impacts of the treatment are increasing in entrepreneurial quality.",Publicado,True,True,Inglés,Macroeconomía: Crecimiento y Desarrollo,3,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{713F9970-7223-B8CB-9DD6-CB9B49386380}.pdf,,2013-12-20T00:00:00,2022-10-03T10:16:10.233,2022-10-03T10:16:10.233,True,False
201,2013-23,2013,2010,Una extensión del teorema de Sard-Smale a dominios con interior vacío,An Extension of the Sard-Smale Theorem to Domains with an Empty Interior,"Un obstáculo en el modelado de mercados competitivos con espacios de bienes y precios en dimensiones infinitas, surge de tener conos positivos con interior vacío. Esto impide el uso de herramientas de análisis diferencial, desde la definición de una derivada, hasta el uso de resultados más sofisticados necesarios para entender determinación de equilibrios y, más generalmente, la estructura del conjunto de equilibrio. Con el objeto de sortear estos puntos, este documento extiende el Teorema de la Preimagen y el Teorema de Sard-Smale a mapeos entre espacios que pudiesen tener un interior vacío.","A stumbling block in the modelling of competitive markets with commodity and price spaces of infinite dimensions, arises from having positive cones with an empty interior. This issue precludes the use of tools of differential analysis, ranging from the definition of a derivative, to the use of more sophisticated results needed to understand determinacy of equilibria and, more generally, the structure of the equilibrium set. To overcome these issues, this paper extends the Preimage Theorem and the Sard-Smale Theorem to maps between spaces that may have an empty interior.",Publicado,True,True,Inglés,Microeconomía: Competencia,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{BE9F9472-CF80-AD53-E941-1F0BE1659192}.pdf,,2013-12-20T00:00:00,2022-10-03T10:16:10.33,2022-10-03T10:16:10.33,True,False
202,2013-22,2013,2010,"Cobro de impuestos, sector informal y productividad","Tax Collection, The Informal Sector, and Productivity","Algunos autores argumentan que la informalidad se asocia a distorsiones en las decisiones de las empresas y genera ineficiencia. En este artículo, investigo el efecto del cobro imperfecto de impuestos sobre el producto y la productividad usando un modelo de equilibrio general dinámico. Calibro dicho modelo usando datos de México y simulo una mejora en la capacidad de cumplir las leyes impositivas. Bajo cobro perfecto, la productividad y el producto aumentarían 19% en competencia perfecta, y 34% en competencia monopolística. La fuente de esta ganancia es la remoción de distorsiones inducidas por el cobro imperfecto, lo que afecta la economía de tres maneras: reduciendo los ratios capital-trabajo de los establecimientos informales; permitiendo entrar a los emprendedores de baja productividad; y asignando los recursos de manera ineficiente hacia establecimientos poco productivos. Aíslo los efectos de la asignación factorial ineficiente, de las decisiones ocupacionales distorsionadas, de la acumulación de capital y de las complementariedades.","Some authors argue that informality is associated with distorted firm decisions and inefficiency. In this paper, I assess the quantitative effect of incomplete tax enforcement on aggregate output and productivity using a dynamic general equilibrium framework. I calibrate the model using data for Mexico and investigate the effects of introducing enforcement improvements. Under complete enforcement, labor productivity and output would be 19% higher under perfect competition and 34% higher under monopolistic competition. The source of this gain is the removal of distortions induced by incomplete enforcement of taxes which affect the economy in three ways: by reducing the capital-labor ratios of informal establishments; by allowing low-productive entrepreneurs to enter; and by misallocating resources towards low-productive establishments. I isolate the effects of pure factor misallocation, distorted occupational choices, capital accumulation, and complementarities.",Publicado,True,True,Inglés,Macroeconomía: Crecimiento y Desarrollo,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{6EE7B434-BDC5-6393-4911-6122DED3E000}.pdf,,2013-12-20T00:00:00,2022-10-03T10:16:10.43,2022-10-03T10:16:10.43,True,False
203,2013-21,2013,2010,Invertibilidad global de funciones de exceso de demanda,Global Invertibility of Excess Demand Functions,"En este trabajo se proveen condiciones necesarias y suficientes para que la función de exceso de demanda de una economía de intercambio puro sea globalmente invertible de modo que así exista un equilibrio único. En efecto, se demuestra que una función de exceso de demanda es globalmente invertible si y sólo si su Jacobiano nunca es cero y es un mapeo propio. Este resultado incluye como casos especiales diversos resultados parciales encontrados en la literatura que implican unicidad global, incluyendo condiciones Gale-Nikaido, así como propiedades relacionadas con estabilidad de equilibrios. Más aún, al demostrar que la condición es necesaria, implícitamente se encuentra que esta condición es la más débil.","In this paper we provide necessary and sufficient conditions for the excess demand function of a pure exchange economy to be globally invertible so that there is a unique equilibrium. Indeed, we show that an excess demand function is globally invertible if and only if its Jacobian never vanishes and it is a proper map. Our result includes as special cases many partial results found in the literature that imply global uniqueness including Gale-Nikaido conditions and properties related to stability of equilibria. Furthermore, by showing that the condition is necessary, we are implicitly finding the weakest possible condition.",Publicado,True,True,Inglés,Microeconomía: Competencia,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{774EA62E-14B1-2B33-9732-E762309C6C10}.pdf,,2013-12-25T00:00:00,2022-10-03T10:16:10.527,2022-10-03T10:16:10.527,True,False
204,2013-20,2013,2010,Migración Mexicana a Estados Unidos: factores económicos subyacentes y posibles escenarios de flujos futuros,Mexican Migration to the United States: Underlying Economic Factors and Possible Scenarios for Future Flows,"En este artículo se examinan algunos factores económicos que han influido en los flujos migratorios de México a Estados Unidos desde 1990 con el propósito de construir escenarios de cómo estos flujos podrían evolucionar en el corto plazo. En particular, se relaciona el comportamiento de la migración con cambios en el crecimiento sectorial en los Estados Unidos, así como con la participación heterogénea de los trabajadores mexicanos en el empleo por sector en ese país. Para predecir los flujos migratorios futuros, se propone y se estima un modelo de demanda de mano de obra mexicana por sector estadounidense, el cual se utiliza para construir posibles escenarios de flujos migratorios. Si bien la estimación está sujeta a un alto grado de incertidumbre, la principal conclusión es que a pesar de que es probable que los flujos de migración neta de mexicanos hacia Estados Unidos en los próximos años aumenten en comparación con lo que se observó durante la reciente crisis económica mundial, es muy poco probable que tales flujos alcancen los niveles registrados durante la década de 1990.","In this paper we examine some economic factors that have influenced migration flows from Mexico to the United States since 1990 for the purpose of constructing scenarios on how such flows could evolve in the near term. In particular, we link the behavior of migration to changes in sectoral growth in the US, as well as to a heterogeneous participation of Mexican workers in employment by sector. To forecast future migration flows, we propose and estimate a model of demand for Mexican labor by US sector and use it to construct possible scenarios for migration flows. While the estimation is subject to a high degree of uncertainty, the main conclusion is that net migration flows of Mexicans to the United States over the coming years are likely to increase compared to what was observed during the recent global economic crisis, but that such flows are very unlikely to reach the levels registered during the 1990s.",Publicado,True,True,Inglés,Economía Laboral,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{277A15D7-3934-82D3-D760-AF02B8BF8037}.pdf,,2013-12-15T00:00:00,2022-10-03T10:16:10.637,2022-10-03T10:16:10.637,True,False
205,2013-19,2013,2010,Indexación salarial endógena y choques agregados,Endogenous Wage Indexation and Aggregate Shocks,"La indexación salarial ha cambiado. Por ejemplo, los datos sugieren que en los Estados Unidos los salarios estaban fuertemente indexados a la inflación rezagada durante la Gran Inflación pero no durante la Gran Moderación. Sin embargo, la mayoría de los modelos DSGE suponen parámetros de indexación salarial constantes, los cuales pueden ser no estructurales en el sentido de Lucas (1976). El presente artículo presenta un modelo Nuevo-Keynesiano en donde los trabajadores escogen, maximizando su bienestar, su regla de indexación salarial en respuesta a choques agregados y a la política monetaria. Encontramos que los trabajadores indexan su salario a la inflación rezagada cuando choques permanentes en tecnología y en la inflación objetivo explican las fluctuaciones en el producto; cuando son los choques de demanda agregada quienes explican estas fluctuaciones, los trabajadores indexan a la inflación de largo plazo (tendencia). Además, notamos que las decisiones de los trabajadores no coinciden con la decisión de un planeador social benévolo, lo cual puede explicar los cambios observados en la indexación salarial de los Estados Unidos desde la segunda guerra mundial.","Wage indexation practices have changed. Evidence on the U.S. for instance suggests that wages were heavily indexed to past inflation during the Great Inflation but not during the Great Moderation. However, most DSGE models assume fixed indexation parameters in wage setting, which might not be structural in the sense of Lucas (1976). This paper presents a New-Keynesian model in which workers, by maximizing their welfare, set their wage indexation rule in response to aggregate shocks and monetary policy. We find that workers index their wages to past inflation when technology and permanent inflation-target shocks drive output fluctuations; when aggregate demand shocks do, workers index to trend-inflation. In addition, workers' choices do not coincide with the social planner's choice, which may explain the observed changes in wage indexation in the post-WWII U.S. data.",Publicado,True,True,Inglés,Macroeconomía: Economía Monetaria,3,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{F773D8EC-94B8-DB41-40DA-5080157CBA0D}.pdf,,2013-12-15T00:00:00,2022-10-03T10:16:10.747,2022-10-03T10:16:10.747,True,False
206,2013-18,2013,2010,Cuantificando el valor de una conexión política: el caso de las elecciones presidenciales en Colombia,Quantifying the Value of a Political Connection: The Case of Presidential Elections in Colombia,"Utilizando una novedosa base de datos biográfica que incluye a todos los Presidentes y candidatos presidenciales en Colombia para el periodo 1833-2010, muestro que el valor de una conexión política se puede cuantificar en términos del número de votos que se transfieren dentro de la red de conexiones políticas. Considero tres tipos de redes políticas dependiendo de si las conexiones son creadas por una designación a un ministerio o embajada o por una conexión familiar. Encuentro que una desviación estándar adicional en el número de votos recibidos por las conexiones políticas genera una ganancia máxima de hasta tres cuartos de desviación estándar. También rechazo la presencia de endogeneidad de la red que puede sesgar los resultados.",Using a novel biographical database including all Presidents and presidential candidates in Colombia for the period 1833-2010 I show that the value of a political connection can be quantified in terms of the votes transferred within a political network. I consider three types of political networks depending on whether links are created by a cabinet or foreign service appointment and a family connection. I find that a one standard deviation increase in votes received by connections generates a maximum gain of three-fourths of a standard deviation. I also reject for the presence of network endogeneity that may bias the estimates.,Publicado,True,True,Inglés,Otros,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{FFC5D10E-1A59-AAB7-232E-32BE72C6039A}.pdf,,2013-12-15T00:00:00,2022-10-03T10:16:10.847,2022-10-03T10:16:10.847,True,False
207,2013-17,2013,2010,Transferencias gubernamentales en edad avanzada y el desplazamiento del apoyo privado: el programa 70 y Más para los adultos mayores rurales en México,Old-Age Government Transfers and the Crowding Out of Private Gifts: The 70 and Above Program for the Rural Elderly in Mexico,"Este artículo estima el desplazamiento de transferencias privadas causado por 70 y Más - un programa de asistencia pública para adultos mayores rurales en México, para quienes el apoyo familiar es una importante fuente de ingreso. Usando datos de la Encuesta Nacional de Ingresos y Gastos de los Hogares y una estimación por triples diferencias, encontramos que el programa desplaza las transferencias privadas en 37 por ciento, y lo hace principalmente reduciendo la probabilidad de recibir remesas domésticas. Como resultado, el ingreso no laboral de los beneficiarios aumenta menos que sus transferencias gubernamentales. Por lo tanto, al reducir su apoyo privado a los adultos mayores, los donantes domésticos están mitigando el efecto del programa, aunque no lo están neutralizando completamente.","This paper estimates the crowding out of private transfers caused by 70 y Más -a public assistance program for rural elderly adults in Mexico, for whom family support is an important source of income. Using data from the National Household Income and Expenditure Survey and a triple-difference estimation, we find that the program crowds out private transfers by 37 percent, and it does so mainly by reducing the probability of receiving domestic remittances. As a result, the non-labor income of beneficiaries increases by less than their government transfers. Thus, by reducing their private support to elderly adults, domestic donors are dampening the effect of the program, although not completely neutralizing it.",Publicado,True,True,Inglés,Economía pública,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{AF35AE76-E310-B7EA-EA91-2D96F3C81DCC}.pdf,,2013-12-15T00:00:00,2022-10-03T10:16:10.943,2022-10-03T10:16:10.943,True,False
208,2013-16,2013,2010,Estudio sobre la competitividad de la industria azucarera en México,Study on the Competitiveness of the Mexican Sugar Industry,"En este documento estudiamos diversos rasgos estructurales clave del campo cañero y los ingenios azucareros en México. En lo concerniente al campo: (a) documentamos una relación en forma de U entre la extensión de los predios cañeros y su productividad, y mostramos evidencia sugestiva de que esta relación está determinada por el uso más intensivo de insumos en las parcelas de menor y mayor superficie relativo a las de tamaño medio; (b) planteamos que existen factores que dificultan el funcionamiento del mercado de tierras; y (c) presentamos evidencia que refuta la conjetura de que el mecanismo utilizado para determinar el pago de la caña afecta negativamente la calidad de este cultivo. En lo que respecta a los ingenios, encontramos que aquellos ingenios capaces de generar electricidad más eficientemente tienden a observar mejores rendimientos en la producción de azúcar.","In this paper, we study various key structural features of sugarcane production and sugar mills in Mexico. Regarding the production of sugarcane: (a) we document a U-shaped relationship between the size of sugarcane cultivation plots and their yield, and show suggestive evidence that this relationship is driven by the more intensive use of inputs in smaller and larger plots relative to those of medium size; (b) we argue that there are factors that complicate the functioning of the land market; and (c) we present evidence refuting the conjecture that the mechanism used to determine payments for sugarcane affects negatively the quality of this crop. With respect to sugar mills, we find that those mills that are able to generate electricity more efficiently tend to observe higher returns in sugar production.",Publicado,True,True,Español|Inglés,Microeconomía: Competitividad,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{546A9264-1C1C-44A7-70AF-68D241CD89F1}.pdf,,2013-12-15T00:00:00,2022-10-03T10:16:11.04,2022-10-03T10:16:11.04,True,False
209,2013-15,2013,2010,"Entorno competitivo, endeudamiento y especificidad de los activos: evidencia en el caso de las empresas Españolas","Competitive Environment, Indebtedness and Asset Specificity: Evidence from Spanish Firms","En la estrategia competitiva de las empresas interactúan sus decisiones financieras y sus decisiones en los mercados reales. Si bien en las últimas tres décadas se ha desarrollado la literatura teórica y empírica sobre el tema, aún hay tópicos escasamente explorados, uno de ellos es la relación entre la especificidad de los activos utilizados en la producción, como una característica del entorno competitivo, y la deuda de las empresas como instrumento competitivo. Este documento busca responder si las empresas en adición a los niveles de especificidad de sus activos, utilizan el endeudamiento como un instrumento más que les permita enfrentar la competencia en el mercado. Los resultados hallados sugieren que la especificidad de los activos afecta de manera diferente el endeudamiento de las empresas de acuerdo al plazo del mismo y al entorno competitivo enfrentado.","In the firm's competitive strategy act together their financial decision and their decisions in the product markets. Even if in the last three decades the theoretical and empirical literature has growth, still are topics few explored. One of them is the relationship between firm's asset specificity, as a characteristic of the competitive environment, and their indebtedness as competitive tool. This paper tries answer if additionally to the level of specificity in the firm's assets the corporations use their indebtedness as another tool in their competitive strategy. The results show that the asset specificity influences in different way the firms' debt, the effect differs accordingly at the debt' maturity and the competitive environment faced.",Publicado,True,True,Español,Microeconomía: Competencia,1,,,2013-10-28T00:00:00,2022-10-03T10:16:11.137,2022-10-03T10:16:11.137,False,False
210,2013-14,2013,2010,Competencia bancaria y penetración de cuentas: evidencia de México,Bank Competition and Account Penetration: Evidence from Mexico,"Este artículo documenta una relación positiva entre la competencia bancaria y la penetración de cuentas bancarias a nivel municipal en México. Para corregir posibles sesgos en nuestras regresiones debidos a la endogeneidad de la estructura de mercado, implementamos un método de estimación en dos etapas basado en un modelo estructural de equilibrio. Nuestra estimación preferida implica que un cambio de monopolio a duopolio llevará a un aumento de 1,016 cuentas por cada 10,000 adultos, un crecimiento de 42% sobre la media a través de municipios. Esto es comparable al efecto de grandes aumentos en el ingreso per cápita y años de educación, o al establecimiento de una sucursal adicional de un banco ya presente en el mercado local. Nuestros resultados sugieren que la política de competencia debe jugar un papel prominente en la agenda de inclusión financiera.","This paper documents a positive relation between bank competition and the penetration of bank accounts at the municipal level in Mexico. To account for potential biases in our regressions due to the endogeneity of market structure, we employ a two-stage estimation approach based on an equilibrium structural model. Our preferred estimate implies that moving from a monopoly to a duopoly will lead to an increase of 1,016 accounts per 10,000 adults, a 42% increase over the cross-municipality mean. This is comparable to the effect of large increases in per capita income and years of schooling, or the establishment of an additional branch by a bank who is already present in the local market. Our results suggest that competition policy should be given a prominent role in the financial inclusion agenda.",Publicado,True,True,Inglés,Microeconomía: Competencia,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{CE6A1B00-CC37-BC86-CDA2-9E200353296A}.pdf,,2013-10-28T00:00:00,2022-10-03T10:16:11.23,2022-10-03T10:16:11.23,True,False
211,2013-13,2013,2010,"Factores de producción, dinámica de la productividad y ganancias en calidad como determinantes del crecimiento del gasto en hospitales","Production Factors, Productivity Dynamics and Quality Gains as Determinants of Healthcare Spending Growth in U.S. Hospitals","Analizamos la contribución de los factores de producción al crecimiento de los ingresos en la casi totalidad del universo de hospitales en E.U.A., considerando simultáneamente calidad y productividad. Los factores de producción (capital, trabajo, energía, materiales y medicamentos) contribuyen con 70% al crecimiento de estos ingresos (sólo los medicamentos contribuyen con 52 %), una mayor calidad contribuye con 5 %, y el mejor uso de recursos (mayor productividad) contribuye con 25 %. También encontramos retornos crecientes a escala, un margen de beneficio entre el 15% y el 36% y una dispersión en la productividad del sector hospitalario mucho mayor que la observada en el sector de manufactura, con ganancias provenientes principalmente del crecimiento en la productividad al interior de los hospitales y casi nada viniendo de la entrada neta de hospitales.","We analyze the contribution of production factors to revenue growth in almost the complete universe of U.S. hospitals, accounting for quality and productivity. Production factors (capital, labor, energy, materials and drugs) contributed 70% (drugs alone contributed 52 %), better health outcomes (higher quality) contributed 5 %, and better use of resources (productivity) contributed 25 %. We find increasing returns to scale, a markup of between 15% and 36% and a much larger productivity dispersion in the hospital sector than the one found in manufacturing, with gains coming mainly from within-hospital productivity growth and almost zero coming from net entry.",Publicado,True,True,Inglés,Microeconomía: Competitividad,3,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{FBC4BC37-22F5-7A5B-AF90-E4DA6D064518}.pdf,,2013-09-30T00:00:00,2022-10-03T10:16:11.337,2022-10-03T10:16:11.337,True,False
